Rk,Player,Age,Pos,Tm,,Opp,,Date,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM
23034,Ish Smith\smithis01,27-145,G,NOP,@,LAC,L,2015-11-27,0,38,7,20,.350,7,19,.368,0,1,.000,1,3,.333,1,3,4,10,2,0,1,1,15,12.2,1.7
23035,J.R. Smith\smithjr01,30-079,G-F,CLE,@,CHO,W,2015-11-27,1,31,4,10,.400,3,5,.600,1,5,.200,2,2,1.000,1,2,3,1,1,0,1,4,11,6.0,0.5
23036,Jason Smith\smithja02,29-270,F-C,ORL,,MIL,W,2015-11-27,0,20,4,4,1.000,4,4,1.000,0,0,,0,0,,0,1,1,0,0,0,1,1,8,5.7,-0.4
23037,Josh Smith\smithjo03,29-357,F,LAC,,NOP,W,2015-11-27,0,22,2,5,.400,2,4,.500,0,1,.000,1,2,.500,2,10,12,4,0,1,4,2,5,5.0,-1.5
23038,Russ Smith\smithru01,24-222,G,MEM,,ATL,L,2015-11-27,0,1,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-42.7
23039,Tony Snell\snellto01,24-017,G-F,CHI,@,IND,L,2015-11-27,1,16,2,7,.286,0,3,.000,2,4,.500,0,0,,0,3,3,0,1,0,1,2,6,2.0,-3.4
23040,Nik Stauskas\stausni01,22-051,G,PHI,@,HOU,L,2015-11-27,0,15,1,4,.250,0,1,.000,1,3,.333,1,2,.500,0,2,2,3,2,0,0,0,4,5.9,3.6
23041,Lance Stephenson\stephla01,25-083,G-F,LAC,,NOP,W,2015-11-27,0,26,3,7,.429,2,5,.400,1,2,.500,3,4,.750,0,5,5,4,0,0,2,1,10,7.8,0.4
23042,Rodney Stuckey\stuckro01,29-220,G,IND,,CHI,W,2015-11-27,0,28,2,6,.333,1,5,.200,1,1,1.000,3,4,.750,0,3,3,0,2,0,3,4,8,2.5,-5.9
23043,Jared Sullinger\sullija01,23-268,F,BOS,,WAS,W,2015-11-27,1,24,8,12,.667,8,11,.727,0,1,.000,2,4,.500,6,9,15,3,0,2,2,1,18,20.0,13.8
23044,Jeff Teague\teaguje01,27-170,G,ATL,@,MEM,W,2015-11-27,1,29,5,7,.714,1,1,1.000,4,6,.667,6,6,1.000,0,2,2,7,1,0,1,2,20,21.8,17.1
23045,Mirza Teletović\teletmi01,30-070,F,PHO,,GSW,L,2015-11-27,0,21,3,9,.333,1,4,.250,2,5,.400,2,2,1.000,0,2,2,1,1,2,0,1,10,8.2,3.3
23046,Garrett Temple\templga01,29-203,G,WAS,@,BOS,L,2015-11-27,0,11,2,4,.500,2,3,.667,0,1,.000,1,2,.500,0,1,1,0,1,0,1,0,5,2.9,0.6
23047,Jason Terry\terryja01,38-073,G,HOU,,PHI,W,2015-11-27,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-365.3
23048,Isaiah Thomas\thomais02,26-293,G,BOS,,WAS,W,2015-11-27,1,31,9,21,.429,6,11,.545,3,10,.300,0,0,,1,3,4,3,2,0,2,1,21,13.2,3.4
23049,Lance Thomas\thomala01,27-217,F,NYK,,MIA,L,2015-11-27,0,14,1,4,.250,1,3,.333,0,1,.000,2,2,1.000,1,0,1,1,0,0,0,1,4,2.6,-3.0
23050,Hollis Thompson\thompho01,24-238,G-F,PHI,@,HOU,L,2015-11-27,0,26,3,8,.375,1,3,.333,2,5,.400,2,3,.667,0,4,4,0,2,0,0,5,10,6.4,-6.7
23051,Jason Thompson\thompja02,29-129,F-C,GSW,@,PHO,W,2015-11-27,0,4,0,0,,0,0,,0,0,,0,0,,0,2,2,1,0,0,0,1,0,0.9,6.0
23052,Klay Thompson\thompkl01,25-292,G-F,GSW,@,PHO,W,2015-11-27,1,27,6,11,.545,3,3,1.000,3,8,.375,0,0,,0,2,2,0,0,1,2,4,15,7.4,-5.2
23053,Tristan Thompson\thomptr01,24-259,F-C,CLE,@,CHO,W,2015-11-27,0,30,3,7,.429,3,7,.429,0,0,,1,2,.500,3,9,12,1,1,0,3,5,7,4.4,-2.9
23054,Marcus Thornton\thornma01,28-175,G,HOU,,PHI,W,2015-11-27,0,9,3,5,.600,3,4,.750,0,1,.000,0,0,,0,2,2,0,0,0,1,1,6,2.9,-10.3
23055,Anthony Tolliver\tollian01,30-179,F-C,DET,@,OKC,L,2015-11-27,0,20,2,4,.500,0,0,,2,4,.500,0,0,,1,2,3,0,0,1,0,1,6,5.6,4.2
23056,Karl-Anthony Towns\townska01,20-012,C-F,MIN,@,SAC,W,2015-11-27,1,21,3,5,.600,2,4,.500,1,1,1.000,0,0,,0,8,8,0,0,2,2,0,7,6.5,1.2
23057,P.J. Tucker\tuckepj01,30-206,F,PHO,,GSW,L,2015-11-27,1,16,1,4,.250,1,4,.250,0,0,,0,0,,1,1,2,0,0,0,1,2,2,-1.2,-15.0
23058,Evan Turner\turneev01,27-031,G,BOS,,WAS,W,2015-11-27,0,21,2,7,.286,2,4,.500,0,3,.000,0,0,,0,2,2,3,1,2,2,2,4,2.2,-4.7
23059,Beno Udrih\udrihbe01,33-145,G,MIA,@,NYK,W,2015-11-27,0,4,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,1,0,-0.7,-14.2
23060,Greivis Vásquez\vasqugr01,28-315,G,MIL,@,ORL,L,2015-11-27,0,13,1,5,.200,1,2,.500,0,3,.000,0,0,,0,1,1,0,0,0,0,2,2,-1.6,-18.4
23061,Rashad Vaughn\vaughra01,19-103,G,MIL,@,ORL,L,2015-11-27,0,3,1,3,.333,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,0,0,1,2,0.2,-22.8
23062,Nikola Vučević\vucevni01,25-034,C,ORL,,MIL,W,2015-11-27,1,21,4,8,.500,4,8,.500,0,0,,1,1,1.000,3,3,6,1,1,1,2,3,9,7.2,-3.4
23063,Dwyane Wade\wadedw01,33-314,G,MIA,@,NYK,W,2015-11-27,1,29,7,17,.412,7,17,.412,0,0,,3,3,1.000,2,3,5,3,0,0,3,0,17,9.3,-2.3
23064,Dion Waiters\waitedi01,23-352,G,OKC,,DET,W,2015-11-27,0,27,4,13,.308,4,9,.444,0,4,.000,0,0,,1,3,4,3,1,0,2,2,8,2.4,-8.2
23065,Kemba Walker\walkeke02,25-203,G,CHO,,CLE,L,2015-11-27,1,35,6,16,.375,5,12,.417,1,4,.250,5,5,1.000,1,3,4,4,3,2,3,0,18,15.0,7.9
23066,John Wall\walljo01,25-082,G,WAS,@,BOS,L,2015-11-27,1,29,4,11,.364,4,9,.444,0,2,.000,2,3,.667,1,3,4,6,0,0,3,1,10,5.9,-4.2
23067,T.J. Warren\warretj01,22-083,F,PHO,,GSW,L,2015-11-27,0,35,12,16,.750,10,13,.769,2,3,.667,2,2,1.000,2,4,6,2,2,0,2,2,28,24.8,10.2
23068,Sonny Weems\weemsso01,29-142,G-F,PHO,,GSW,L,2015-11-27,0,11,0,1,.000,0,1,.000,0,0,,0,0,,0,2,2,1,0,0,0,1,0,0.2,-8.9
23069,David West\westda01,35-090,F-C,SAS,@,DEN,W,2015-11-27,0,19,0,4,.000,0,4,.000,0,0,,2,2,1.000,1,5,6,1,2,0,2,0,2,2.1,-5.8
23070,Russell Westbrook\westbru01,27-015,G,OKC,,DET,W,2015-11-27,1,29,5,14,.357,4,11,.364,1,3,.333,3,5,.600,2,2,4,4,1,0,11,6,14,-2.2,-19.2
23071,Hassan Whiteside\whiteha01,26-167,C,MIA,@,NYK,W,2015-11-27,1,31,1,6,.167,1,6,.167,0,0,,4,6,.667,5,9,14,0,0,6,1,1,6,10.4,1.9
23072,Andrew Wiggins\wiggian01,20-277,F-G,MIN,@,SAC,W,2015-11-27,1,36,8,17,.471,7,14,.500,1,3,.333,5,6,.833,5,1,6,1,0,1,1,4,22,15.5,0.5
23073,Derrick Williams\willide02,24-186,F,NYK,,MIA,L,2015-11-27,0,18,3,6,.500,2,3,.667,1,3,.333,2,2,1.000,0,2,2,0,0,0,1,1,9,5.2,0.7
23074,Marvin Williams\willima02,29-161,F,CHO,,CLE,L,2015-11-27,1,33,3,8,.375,1,2,.500,2,6,.333,2,2,1.000,1,1,2,3,0,2,0,5,10,8.1,2.7
23075,Mo Williams\willima01,32-343,G,CLE,@,CHO,W,2015-11-27,1,21,3,4,.750,3,4,.750,0,0,,0,0,,0,1,1,3,0,1,3,4,6,2.9,-1.1
23076,Justise Winslow\winslju01,19-246,F,MIA,@,NYK,W,2015-11-27,0,35,3,7,.429,2,4,.500,1,3,.333,2,2,1.000,1,6,7,1,1,0,0,3,9,8.3,2.7
23077,Joe Young\youngjo01,23-153,G,IND,,CHI,W,2015-11-27,0,2,0,3,.000,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-2.1,-68.0
23078,Cody Zeller\zelleco01,23-053,C-F,CHO,,CLE,L,2015-11-27,0,15,1,2,.500,1,2,.500,0,0,,5,6,.833,0,2,2,1,1,1,1,4,7,6.0,5.2
23079,Tyler Zeller\zellety01,25-314,F-C,BOS,,WAS,W,2015-11-27,0,6,0,3,.000,0,3,.000,0,0,,1,1,1.000,0,1,1,0,1,0,1,1,1,-1.2,-22.2
23080,Steven Adams\adamsst01,22-128,C,OKC,,BRK,W,2015-11-25,1,22,2,4,.500,2,4,.500,0,0,,0,1,.000,0,4,4,1,1,2,0,3,4,4.7,-0.8
23081,Arron Afflalo\afflaar01,30-041,G-F,NYK,@,ORL,L,2015-11-25,1,31,4,11,.364,2,7,.286,2,4,.500,0,0,,0,1,1,1,0,0,1,3,10,2.7,-7.5
23082,LaMarcus Aldridge\aldrila01,30-129,F-C,SAS,,DAL,W,2015-11-25,1,35,8,17,.471,8,17,.471,0,0,,2,3,.667,5,2,7,1,0,1,1,1,18,13.0,1.1
23083,Tony Allen\allento01,33-318,G-F,MEM,@,HOU,W,2015-11-25,1,28,5,10,.500,5,10,.500,0,0,,0,0,,2,3,5,1,2,1,2,3,10,7.5,1.7
23084,Lou Amundson\amundlo01,32-353,F-C,NYK,@,ORL,L,2015-11-25,0,4,0,1,.000,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,0,0,0,-0.1,-12.0
23085,Chris Andersen\anderch01,37-141,C-F,MIA,@,DET,L,2015-11-25,0,4,1,1,1.000,0,0,,1,1,1.000,0,0,,0,1,1,1,0,0,0,0,3,3.7,36.1
23086,Justin Anderson\anderju01,22-006,G,DAL,@,SAS,L,2015-11-25,0,6,0,2,.000,0,1,.000,0,1,.000,1,2,.500,0,2,2,1,0,0,0,0,1,0.5,-3.0
23087,Kyle Anderson\anderky01,22-066,F-G,SAS,,DAL,W,2015-11-25,0,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,-42.6
23088,Ryan Anderson\anderry01,27-203,F,NOP,@,PHO,W,2015-11-25,0,37,7,13,.538,6,10,.600,1,3,.333,5,7,.714,2,4,6,1,0,0,1,1,20,14.8,0.0
23089,Giannis Antetokounmpo\antetgi01,20-354,F-G,MIL,,SAC,L,2015-11-25,1,30,7,13,.538,6,10,.600,1,3,.333,6,7,.857,2,3,5,2,0,2,0,6,21,17.0,0.6
23090,Carmelo Anthony\anthoca01,31-180,F,NYK,@,ORL,L,2015-11-25,1,35,9,17,.529,6,13,.462,3,4,.750,7,9,.778,3,9,12,3,1,0,2,4,28,23.2,13.3
23091,Joel Anthony\anthojo01,33-108,C,DET,,MIA,W,2015-11-25,0,3,1,2,.500,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,0,0,2,1.7,0.3
23092,Trevor Ariza\arizatr01,30-148,F,HOU,,MEM,L,2015-11-25,1,39,2,10,.200,2,5,.400,0,5,.000,4,4,1.000,1,11,12,3,2,0,5,4,8,3.3,-11.0
23093,Ömer Aşık\asikom01,29-144,C,NOP,@,PHO,W,2015-11-25,1,10,0,1,.000,0,1,.000,0,0,,0,2,.000,1,2,3,0,0,1,1,2,0,-1.3,-13.3
23094,D.J. Augustin\augusdj01,28-015,G,OKC,,BRK,W,2015-11-25,0,13,1,3,.333,0,2,.000,1,1,1.000,0,0,,0,0,0,1,0,0,0,2,3,1.2,-7.0
23095,Luke Babbitt\babbilu01,26-158,F,NOP,@,PHO,W,2015-11-25,0,4,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-14.3
23096,J.J. Barea\bareajo01,31-152,G,DAL,@,SAS,L,2015-11-25,0,13,3,7,.429,2,6,.333,1,1,1.000,0,0,,0,0,0,3,1,0,0,1,7,6.0,14.5
23097,Andrea Bargnani\bargnan01,30-030,F-C,BRK,@,OKC,L,2015-11-25,0,16,6,12,.500,6,11,.545,0,1,.000,1,1,1.000,0,2,2,0,0,1,0,2,13,7.5,2.0
23098,Matt Barnes\barnema02,35-261,F,MEM,@,HOU,W,2015-11-25,1,31,5,11,.455,3,5,.600,2,6,.333,1,1,1.000,1,7,8,3,1,0,2,3,13,10.0,4.3
23099,Nicolas Batum\batumni01,26-346,F-G,CHO,,WAS,W,2015-11-25,1,34,5,15,.333,2,8,.250,3,7,.429,3,3,1.000,1,6,7,11,2,0,2,1,16,17.3,12.2
23100,Jerryd Bayless\bayleje01,27-097,G,MIL,,SAC,L,2015-11-25,0,36,4,8,.500,1,4,.250,3,4,.750,2,3,.667,1,3,4,4,4,0,0,2,13,16.2,5.0
23101,Aron Baynes\baynear01,28-351,C,DET,,MIA,W,2015-11-25,0,13,3,4,.750,3,4,.750,0,0,,0,0,,1,4,5,1,0,1,0,1,6,7.3,11.7
23102,Bradley Beal\bealbr01,22-150,G,WAS,@,CHO,L,2015-11-25,1,38,6,16,.375,3,8,.375,3,8,.375,2,2,1.000,0,4,4,2,0,1,2,1,17,9.1,-1.2
23103,Marco Belinelli\belinma01,29-245,G-F,SAC,@,MIL,W,2015-11-25,0,23,5,10,.500,2,3,.667,3,7,.429,4,5,.800,0,1,1,1,2,0,0,0,17,14.6,5.7
23104,Patrick Beverley\beverpa01,27-136,G,HOU,,MEM,L,2015-11-25,0,19,2,5,.400,2,3,.667,0,2,.000,0,0,,1,1,2,2,0,0,1,1,4,2.3,-8.3
23105,Bismack Biyombo\biyombi01,23-089,C-F,TOR,,CLE,W,2015-11-25,1,33,4,5,.800,4,5,.800,0,0,,3,7,.429,2,10,12,0,0,0,1,2,11,10.1,-1.0
23106,Steve Blake\blakest01,35-272,G,DET,,MIA,W,2015-11-25,0,22,1,4,.250,0,0,,1,4,.250,0,0,,0,2,2,4,0,0,3,2,3,0.2,-13.0
23107,Eric Bledsoe\bledser01,25-351,G,PHO,,NOP,L,2015-11-25,1,37,5,16,.313,4,14,.286,1,2,.500,7,7,1.000,1,1,2,7,0,2,4,3,18,10.9,-5.2
23108,Bojan Bogdanović\bogdabo02,26-221,G-F,BRK,@,OKC,L,2015-11-25,0,22,2,6,.333,2,4,.500,0,2,.000,0,0,,1,1,2,0,0,0,0,0,4,1.6,-7.1
23109,Devin Booker\bookede01,19-026,G,PHO,,NOP,L,2015-11-25,0,9,2,3,.667,1,1,1.000,1,2,.500,0,0,,0,3,3,1,1,0,0,1,5,5.9,12.5
23110,Trevor Booker\booketr01,28-000,F,UTA,@,LAC,W,2015-11-25,0,18,1,6,.167,1,6,.167,0,0,,0,0,,3,1,4,1,1,0,1,2,2,0.5,-10.2
23111,Chris Bosh\boshch01,31-246,F-C,MIA,@,DET,L,2015-11-25,1,30,3,9,.333,2,8,.250,1,1,1.000,2,2,1.000,0,8,8,4,0,0,1,1,9,7.7,-1.2
23112,Avery Bradley\bradlav01,24-364,G,BOS,,PHI,W,2015-11-25,1,37,4,15,.267,2,8,.250,2,7,.286,0,0,,0,1,1,1,2,0,1,2,10,2.3,-4.6
23113,Corey Brewer\breweco01,29-265,F-G,HOU,,MEM,L,2015-11-25,0,27,1,8,.125,0,2,.000,1,6,.167,2,2,1.000,1,4,5,2,2,0,1,3,5,2.9,-7.0
23114,Reggie Bullock\bullore01,24-254,G-F,DET,,MIA,W,2015-11-25,0,3,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,7.8
23115,Trey Burke\burketr01,23-013,G,UTA,@,LAC,W,2015-11-25,0,8,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,1,1,0,-2.1,-20.1
23116,Alec Burks\burksal01,24-128,G,UTA,@,LAC,W,2015-11-25,0,29,3,13,.231,3,11,.273,0,2,.000,2,2,1.000,0,6,6,1,0,0,1,1,8,1.2,-12.9
23117,Rasual Butler\butlera01,36-186,F-G,SAS,,DAL,W,2015-11-25,0,7,0,1,.000,0,0,,0,1,.000,0,0,,0,2,2,0,0,0,0,0,0,-0.1,-8.8
23118,José Calderón\caldejo01,34-058,G,NYK,@,ORL,L,2015-11-25,1,35,8,14,.571,4,6,.667,4,8,.500,3,4,.750,0,3,3,4,1,0,1,1,23,19.3,11.7
23119,Kentavious Caldwell-Pope\caldwke01,22-280,G,DET,,MIA,W,2015-11-25,1,34,2,15,.133,1,9,.111,1,6,.167,1,1,1.000,0,2,2,4,2,0,0,3,6,0.5,-10.2
23120,Isaiah Canaan\canaais01,24-188,G,PHI,@,BOS,L,2015-11-25,1,32,3,9,.333,1,2,.500,2,7,.286,4,4,1.000,0,5,5,2,1,2,2,2,12,9.4,2.6
23121,Clint Capela\capelca01,21-191,C,HOU,,MEM,L,2015-11-25,0,8,3,4,.750,3,4,.750,0,0,,0,0,,1,1,2,1,2,3,0,2,6,9.4,33.6
23122,DeMarre Carroll\carrode01,29-121,F,TOR,,CLE,W,2015-11-25,1,41,4,11,.364,1,5,.200,3,6,.500,1,2,.500,0,3,3,2,1,1,3,4,12,4.9,-4.6
23123,Vince Carter\cartevi01,38-303,G-F,MEM,@,HOU,W,2015-11-25,0,15,0,1,.000,0,0,,0,1,.000,0,0,,2,4,6,2,1,0,1,2,0,2.5,2.2
23124,Michael Carter-Williams\cartemi01,24-046,G,MIL,,SAC,L,2015-11-25,1,28,0,7,.000,0,7,.000,0,0,,4,4,1.000,0,0,0,3,1,0,4,1,4,-2.2,-21.2
23125,Omri Casspi\casspom01,27-156,F,SAC,@,MIL,W,2015-11-25,0,31,6,9,.667,3,4,.750,3,5,.600,4,6,.667,1,6,7,3,2,0,0,3,19,19.7,9.1
23126,Willie Cauley-Stein\caulewi01,22-099,F-C,SAC,@,MIL,W,2015-11-25,1,23,3,4,.750,3,4,.750,0,0,,1,2,.500,1,4,5,0,0,3,0,2,7,8.2,-0.5
23127,Mario Chalmers\chalmma01,29-190,G,MEM,@,HOU,W,2015-11-25,0,23,2,7,.286,2,4,.500,0,3,.000,2,2,1.000,0,3,3,5,0,0,2,3,6,3.1,-7.2
23128,Darren Collison\collida01,28-094,G,SAC,@,MIL,W,2015-11-25,0,26,5,10,.500,3,6,.500,2,4,.500,6,7,.857,1,1,2,3,0,0,1,2,18,13.9,-1.9
23129,Nick Collison\collini01,35-030,F,OKC,,BRK,W,2015-11-25,0,12,1,2,.500,1,2,.500,0,0,,0,0,,1,3,4,1,0,0,1,2,2,1.5,-6.4
23130,Mike Conley\conlemi01,28-045,G,MEM,@,HOU,W,2015-11-25,1,33,7,9,.778,6,7,.857,1,2,.500,4,4,1.000,0,1,1,5,0,0,2,2,19,16.5,7.1
23131,Chris Copeland\copelch01,31-253,F,MIL,,SAC,L,2015-11-25,0,8,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,2,0.9,-12.7
23132,Robert Covington\covinro01,24-346,F-C,PHI,@,BOS,L,2015-11-25,1,35,4,16,.250,2,8,.250,2,8,.250,1,3,.333,3,11,14,0,6,2,4,5,11,7.4,-0.6
23133,Jamal Crawford\crawfja01,35-250,G,LAC,,UTA,L,2015-11-25,0,30,1,9,.111,1,7,.143,0,2,.000,1,2,.500,0,1,1,2,0,0,2,1,3,-4.0,-17.4
23134,Jae Crowder\crowdja01,25-142,F,BOS,,PHI,W,2015-11-25,1,27,3,11,.273,1,6,.167,2,5,.400,0,2,.000,3,5,8,2,2,1,2,0,8,6.4,2.8
23135,Dante Cunningham\cunnida01,28-217,F,NOP,@,PHO,W,2015-11-25,0,28,2,6,.333,1,4,.250,1,2,.500,0,2,.000,0,7,7,0,0,1,1,2,5,1.8,-6.1
23136,Jared Cunningham\cunnija01,24-187,G,CLE,@,TOR,L,2015-11-25,1,21,2,10,.200,0,6,.000,2,4,.500,0,0,,0,3,3,2,1,0,2,2,6,0.3,-11.7
23137,Anthony Davis\davisan02,22-259,F-C,NOP,@,PHO,W,2015-11-25,1,39,11,14,.786,11,14,.786,0,0,,4,6,.667,2,15,17,0,2,2,4,3,26,23.9,5.5
23138,DeMar DeRozan\derozde01,26-110,G-F,TOR,,CLE,W,2015-11-25,1,40,7,16,.438,6,15,.400,1,1,1.000,5,7,.714,0,3,3,4,1,1,1,2,20,14.4,0.3
23139,Boris Diaw\diawbo01,33-223,F-C,SAS,,DAL,W,2015-11-25,0,10,0,1,.000,0,0,,0,1,.000,0,0,,2,1,3,1,0,0,0,1,0,1.3,-3.3
23140,Gorgui Dieng\dienggo01,25-311,C,MIN,,ATL,W,2015-11-25,0,26,3,7,.429,3,7,.429,0,0,,4,4,1.000,3,8,11,3,2,3,2,3,10,13.8,9.0
23141,Toney Douglas\douglto01,29-254,G,NOP,@,PHO,W,2015-11-25,0,10,1,1,1.000,0,0,,1,1,1.000,4,4,1.000,0,0,0,0,0,0,0,1,7,6.3,10.2
23142,Goran Dragić\dragigo01,29-203,G,MIA,@,DET,L,2015-11-25,1,30,5,11,.455,5,9,.556,0,2,.000,3,4,.750,0,0,0,4,0,1,2,2,13,7.6,-3.5
23143,Andre Drummond\drumman01,22-107,C,DET,,MIA,W,2015-11-25,1,33,9,18,.500,9,18,.500,0,0,,0,1,.000,8,12,20,0,2,5,1,0,18,22.3,9.2
23144,Jared Dudley\dudleja01,30-138,F-G,WAS,@,CHO,L,2015-11-25,0,24,1,5,.200,0,3,.000,1,2,.500,4,4,1.000,0,3,3,1,1,0,0,2,7,5.7,-1.0
23145,Tim Duncan\duncati01,39-214,F-C,SAS,,DAL,W,2015-11-25,1,28,1,4,.250,1,4,.250,0,0,,0,0,,1,8,9,4,0,2,2,2,2,4.1,0.2
23146,Kevin Durant\duranke01,27-057,F-G,OKC,,BRK,W,2015-11-25,1,37,11,18,.611,6,10,.600,5,8,.625,3,4,.750,0,6,6,5,0,3,3,0,30,25.8,11.9
23147,Wayne Ellington\ellinwa01,27-361,G,BRK,@,OKC,L,2015-11-25,0,7,0,2,.000,0,2,.000,0,0,,1,2,.500,0,1,1,1,1,0,0,0,1,1.2,0.2
23148,Derrick Favors\favorde01,24-133,F-C,UTA,@,LAC,W,2015-11-25,1,33,10,15,.667,10,15,.667,0,0,,2,2,1.000,2,1,3,2,3,0,1,3,22,19.4,10.8
23149,Raymond Felton\feltora01,31-152,G,DAL,@,SAS,L,2015-11-25,1,37,2,7,.286,1,5,.200,1,2,.500,0,0,,0,4,4,5,1,0,1,1,5,5.2,-0.4
23150,Evan Fournier\fournev01,23-027,G-F,ORL,,NYK,W,2015-11-25,1,21,1,9,.111,0,6,.000,1,3,.333,0,0,,1,1,2,0,0,0,0,2,3,-2.7,-16.4
23151,Channing Frye\fryech01,32-192,C-F,ORL,,NYK,W,2015-11-25,1,20,1,5,.200,0,3,.000,1,2,.500,0,0,,0,3,3,0,0,0,0,1,3,0.4,-8.2
23152,Langston Galloway\gallola01,23-351,G,NYK,@,ORL,L,2015-11-25,0,16,0,5,.000,0,3,.000,0,2,.000,0,0,,0,1,1,1,0,0,1,5,0,-5.5,-27.4
23153,Kevin Garnett\garneke01,39-190,F-C,MIN,,ATL,W,2015-11-25,1,15,2,3,.667,2,3,.667,0,0,,0,0,,0,3,3,2,1,0,0,3,4,4.8,4.2
23154,Marc Gasol\gasolma01,30-300,C,MEM,@,HOU,W,2015-11-25,1,39,5,12,.417,5,12,.417,0,0,,1,2,.500,1,6,7,2,1,1,6,2,11,3.0,-7.4
23155,Rudy Gay\gayru01,29-100,F,SAC,@,MIL,W,2015-11-25,1,36,13,21,.619,11,16,.688,2,5,.400,8,9,.889,1,4,5,2,1,1,0,4,36,29.5,4.8
23156,Alonzo Gee\geeal01,28-180,G,NOP,@,PHO,W,2015-11-25,1,16,0,3,.000,0,3,.000,0,0,,0,0,,0,1,1,0,1,1,2,4,0,-3.7,-15.3
23157,Manu Ginóbili\ginobma01,38-120,G,SAS,,DAL,W,2015-11-25,0,29,2,12,.167,2,6,.333,0,6,.000,5,8,.625,0,5,5,3,1,0,4,2,9,0.0,-13.2
23158,Rudy Gobert\goberru01,23-152,C,UTA,@,LAC,W,2015-11-25,1,38,4,4,1.000,4,4,1.000,0,0,,2,4,.500,5,6,11,1,2,2,4,2,10,12.6,3.7
23159,Aaron Gordon\gordoaa01,20-070,F,ORL,,NYK,W,2015-11-25,0,17,0,4,.000,0,4,.000,0,0,,2,4,.500,3,2,5,2,0,2,0,3,2,2.7,-3.3
23160,Eric Gordon\gordoer01,26-335,G-F,NOP,@,PHO,W,2015-11-25,1,35,6,11,.545,2,2,1.000,4,9,.444,7,7,1.000,0,1,1,3,0,0,1,2,23,18.3,6.8
23161,Marcin Gortat\gortama01,31-281,C-F,WAS,@,CHO,L,2015-11-25,1,31,6,8,.750,6,8,.750,0,0,,5,6,.833,4,8,12,0,1,2,2,3,17,17.8,6.5
23162,Jerami Grant\grantje01,21-258,F,PHI,@,BOS,L,2015-11-25,0,22,3,7,.429,3,5,.600,0,2,.000,0,0,,2,3,5,2,1,2,2,2,6,5.6,0.9
23163,Jerian Grant\grantje02,23-047,G,NYK,@,ORL,L,2015-11-25,0,6,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,2,1,0,-2.1,-30.4
23164,Danny Green\greenda02,28-156,G-F,SAS,,DAL,W,2015-11-25,1,26,2,9,.222,0,2,.000,2,7,.286,0,0,,0,6,6,1,1,1,1,1,6,3.3,-1.1
23165,Gerald Green\greenge01,29-303,G-F,MIA,@,DET,L,2015-11-25,1,38,6,17,.353,4,10,.400,2,7,.286,2,3,.667,2,3,5,1,0,1,3,3,16,5.6,-7.8
23166,JaMychal Green\greenja01,25-157,F,MEM,@,HOU,W,2015-11-25,0,12,2,6,.333,2,6,.333,0,0,,2,2,1.000,1,2,3,0,0,1,2,5,6,0.6,-15.4
23167,Jeff Green\greenje02,29-089,F,MEM,@,HOU,W,2015-11-25,1,32,5,10,.500,5,9,.556,0,1,.000,10,10,1.000,2,5,7,1,1,0,0,0,20,19.6,10.6
23168,Blake Griffin\griffbl01,26-254,F,LAC,,UTA,L,2015-11-25,1,39,18,23,.783,18,23,.783,0,0,,4,5,.800,1,11,12,3,0,2,3,2,40,34.4,19.1
23169,P.J. Hairston\hairspj02,22-336,G-F,CHO,,WAS,W,2015-11-25,1,16,1,4,.250,0,0,,1,4,.250,2,2,1.000,0,3,3,2,0,0,1,3,5,2.7,-1.1
23170,Tim Hardaway\hardati02,23-254,G,ATL,@,MIN,L,2015-11-25,0,12,0,3,.000,0,1,.000,0,2,.000,2,2,1.000,0,2,2,0,0,1,0,0,2,1.2,-7.0
23171,James Harden\hardeja01,26-091,G,HOU,,MEM,L,2015-11-25,1,41,12,19,.632,7,10,.700,5,9,.556,11,11,1.000,1,4,5,5,3,1,4,2,40,35.8,19.5
23172,Devin Harris\harride01,32-271,G,DAL,@,SAS,L,2015-11-25,0,16,4,5,.800,3,3,1.000,1,2,.500,2,3,.667,1,2,3,0,0,0,2,6,11,5.6,2.2
