Rk,Player,Age,Pos,Tm,,Opp,,Date,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM
22405,Ryan Anderson\anderry01,28-205,F,HOU,@,POR,W,2016-11-27,1,27,5,7,.714,3,3,1.000,2,4,.500,2,2,1.000,1,5,6,3,1,0,1,1,14,15.0,8.6
22406,Giannis Antetokounmpo\antetgi01,21-357,F-G,MIL,@,ORL,W,2016-11-27,1,31,7,11,.636,6,10,.600,1,1,1.000,3,4,.750,1,8,9,4,1,3,6,4,18,14.1,3.6
22407,Trevor Ariza\arizatr01,31-150,F,HOU,@,POR,W,2016-11-27,1,33,6,7,.857,2,2,1.000,4,5,.800,2,4,.500,0,2,2,3,2,0,0,3,18,18.2,11.4
22408,Darrell Arthur\arthuda01,28-247,F,DEN,@,PHO,W,2016-11-27,0,21,3,9,.333,1,5,.200,2,4,.500,0,0,,0,1,1,2,0,0,0,2,8,3.8,-3.4
22409,Ömer Aşık\asikom01,30-146,C,NOP,@,DAL,L,2016-11-27,1,7,1,1,1.000,1,1,1.000,0,0,,0,0,,2,2,4,0,0,0,0,0,2,3.7,7.0
22410,D.J. Augustin\augusdj01,29-017,G,ORL,,MIL,L,2016-11-27,1,25,5,7,.714,4,4,1.000,1,3,.333,0,0,,0,2,2,5,0,0,0,0,11,12.2,5.2
22411,Leandro Barbosa\barbole01,33-365,G,PHO,,DEN,L,2016-11-27,0,8,0,3,.000,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,-2.2,-22.8
22412,Harrison Barnes\barneha02,24-181,F,DAL,,NOP,W,2016-11-27,1,41,9,24,.375,8,20,.400,1,4,.250,4,4,1.000,0,7,7,4,2,0,1,2,23,14.9,1.1
22413,Matt Barnes\barnema02,36-263,F,SAC,@,BRK,W,2016-11-27,0,19,3,5,.600,2,2,1.000,1,3,.333,0,0,,1,3,4,6,0,1,2,2,7,8.4,6.7
22414,Brandon Bass\bassbr01,31-211,F,LAC,@,IND,L,2016-11-27,0,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-7.2
22415,Kent Bazemore\bazemke01,27-149,G-F,ATL,@,LAL,L,2016-11-27,1,27,8,16,.500,3,8,.375,5,8,.625,0,0,,0,1,1,4,1,0,0,1,21,16.7,12.8
22416,Malik Beasley\beaslma01,20-001,G,DEN,@,PHO,W,2016-11-27,0,6,1,5,.200,0,2,.000,1,3,.333,0,0,,0,1,1,0,0,0,0,0,3,0.2,-14.8
22417,Michael Beasley\beaslmi01,27-323,F,MIL,@,ORL,W,2016-11-27,0,17,6,9,.667,6,9,.667,0,0,,1,1,1.000,1,5,6,1,0,0,2,0,13,10.0,3.4
22418,DeAndre' Bembry\bembrde01,22-146,F,ATL,@,LAL,L,2016-11-27,0,3,0,1,.000,0,0,,0,1,.000,1,2,.500,0,0,0,0,1,0,0,0,1,0.9,1.3
22419,Dragan Bender\bendedr01,19-010,F,PHO,,DEN,L,2016-11-27,0,14,0,2,.000,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,2,0,0,-3.1,-17.7
22420,Patrick Beverley\beverpa01,28-138,G,HOU,@,POR,W,2016-11-27,1,35,0,5,.000,0,2,.000,0,3,.000,1,2,.500,1,1,2,4,0,2,0,5,1,0.3,-8.9
22421,Bismack Biyombo\biyombi01,24-091,C-F,ORL,,MIL,L,2016-11-27,1,33,1,5,.200,1,5,.200,0,0,,2,4,.500,1,3,4,2,1,2,1,2,4,3.7,-6.5
22422,Tarik Black\blackta01,25-005,C-F,LAL,,ATL,W,2016-11-27,0,28,3,7,.429,3,7,.429,0,0,,1,1,1.000,2,6,8,1,2,2,1,1,7,9.2,2.0
22423,Eric Bledsoe\bledser01,26-354,G,PHO,,DEN,L,2016-11-27,1,40,10,23,.435,6,15,.400,4,8,.500,11,11,1.000,0,6,6,6,2,2,3,3,35,28.1,11.2
22424,Bojan Bogdanović\bogdabo02,27-223,G-F,BRK,,SAC,L,2016-11-27,1,28,4,9,.444,2,4,.500,2,5,.400,3,4,.750,0,1,1,2,0,0,1,2,13,7.8,-4.3
22425,Andrew Bogut\bogutan01,31-365,C,DAL,,NOP,W,2016-11-27,1,29,1,3,.333,1,3,.333,0,0,,3,4,.750,5,9,14,3,0,1,0,3,5,10.7,5.2
22426,Devin Booker\bookede01,20-028,G,PHO,,DEN,L,2016-11-27,1,36,11,27,.407,7,17,.412,4,10,.400,4,5,.800,0,3,3,4,1,0,1,5,30,16.8,1.5
22427,Trevor Booker\booketr01,29-002,F,BRK,,SAC,L,2016-11-27,1,26,4,8,.500,4,8,.500,0,0,,0,0,,1,7,8,5,1,0,1,4,8,8.7,-0.1
22428,Corey Brewer\breweco01,30-267,F-G,HOU,@,POR,W,2016-11-27,0,15,0,2,.000,0,2,.000,0,0,,0,0,,0,4,4,1,0,1,1,2,0,-0.6,-10.3
22429,Malcolm Brogdon\brogdma01,23-352,G,MIL,@,ORL,W,2016-11-27,0,20,5,10,.500,3,7,.429,2,3,.667,0,0,,2,1,3,2,1,0,0,3,12,9.9,6.0
22430,Aaron Brooks\brookaa01,31-318,G,IND,,LAC,W,2016-11-27,0,16,3,6,.500,3,5,.600,0,1,.000,0,0,,2,2,4,3,2,1,1,0,6,8.8,16.9
22431,Anthony Brown\brownan02,24-048,F-G,NOP,@,DAL,L,2016-11-27,0,10,0,3,.000,0,0,,0,3,.000,0,0,,0,2,2,0,0,0,0,0,0,-1.5,-17.7
22432,José Calderón\caldejo01,35-060,G,LAL,,ATL,W,2016-11-27,1,13,4,5,.800,4,5,.800,0,0,,1,1,1.000,0,1,1,4,1,0,0,2,9,10.4,19.7
22433,Clint Capela\capelca01,22-193,C,HOU,@,POR,W,2016-11-27,1,33,9,12,.750,9,12,.750,0,0,,3,4,.750,3,6,9,0,0,2,0,3,21,19.9,2.1
22434,Omri Casspi\casspom01,28-158,F,SAC,@,BRK,W,2016-11-27,0,18,3,3,1.000,1,1,1.000,2,2,1.000,0,0,,0,5,5,0,0,0,0,0,8,8.6,6.9
22435,Willie Cauley-Stein\caulewi01,23-101,F-C,SAC,@,BRK,W,2016-11-27,0,3,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-0.4,-20.2
22436,Tyson Chandler\chandty01,34-056,C,PHO,,DEN,L,2016-11-27,1,38,5,6,.833,5,6,.833,0,0,,0,0,,4,11,15,0,0,2,0,1,10,14.9,2.1
22437,Wilson Chandler\chandwi01,29-201,F,DEN,@,PHO,W,2016-11-27,1,39,8,17,.471,5,11,.455,3,6,.500,6,6,1.000,2,6,8,2,3,0,1,0,25,22.9,8.0
22438,Marquese Chriss\chrisma01,19-148,F,PHO,,DEN,L,2016-11-27,1,10,1,2,.500,1,2,.500,0,0,,0,0,,0,0,0,0,0,1,1,5,2,-1.3,-15.5
22439,Jordan Clarkson\clarkjo01,24-173,G,LAL,,ATL,W,2016-11-27,0,32,7,17,.412,6,13,.462,1,4,.250,3,4,.750,1,3,4,5,2,0,0,0,18,15.6,6.3
22440,Darren Collison\collida01,29-096,G,SAC,@,BRK,W,2016-11-27,1,30,6,10,.600,4,8,.500,2,2,1.000,4,6,.667,0,2,2,2,1,0,3,1,18,12.2,-3.3
22441,DeMarcus Cousins\couside01,26-106,C-F,SAC,@,BRK,W,2016-11-27,1,36,13,24,.542,9,19,.474,4,5,.800,7,9,.778,2,9,11,2,4,1,1,2,37,33.0,13.0
22442,Robert Covington\covinro01,25-349,F-C,PHI,,CLE,L,2016-11-27,1,21,3,9,.333,1,3,.333,2,6,.333,0,0,,1,5,6,0,1,0,0,2,8,5.3,-3.8
22443,Allen Crabbe\crabbal01,24-232,G-F,POR,,HOU,L,2016-11-27,0,29,2,5,.400,0,2,.000,2,3,.667,0,0,,0,5,5,0,1,0,2,2,6,3.0,-6.7
22444,Jamal Crawford\crawfja01,36-252,G,LAC,@,IND,L,2016-11-27,0,34,5,12,.417,3,8,.375,2,4,.500,0,0,,0,0,0,2,0,0,1,1,12,5.6,-0.7
22445,Seth Curry\curryse01,26-096,G,DAL,,NOP,W,2016-11-27,0,34,4,8,.500,4,6,.667,0,2,.000,2,2,1.000,1,4,5,2,0,0,2,2,10,6.5,-5.5
22446,Anthony Davis\davisan02,23-261,F-C,NOP,@,DAL,L,2016-11-27,1,40,12,22,.545,12,21,.571,0,1,.000,12,14,.857,3,10,13,3,1,1,2,3,36,30.3,15.7
22447,Ed Davis\davised01,27-175,F,POR,,HOU,L,2016-11-27,1,22,3,3,1.000,3,3,1.000,0,0,,1,2,.500,1,2,3,1,0,0,0,3,7,6.5,-0.3
22448,Sam Dekker\dekkesa01,22-205,F,HOU,@,POR,W,2016-11-27,0,18,2,5,.400,2,2,1.000,0,3,.000,0,0,,0,2,2,0,1,1,2,1,4,1.2,-10.8
22449,Malcolm Delaney\delanma01,27-261,G,ATL,@,LAL,L,2016-11-27,0,12,2,4,.500,2,4,.500,0,0,,0,0,,0,2,2,3,0,0,0,3,4,3.5,-3.9
22450,Matthew Dellavedova\dellama01,26-080,G,MIL,@,ORL,W,2016-11-27,1,31,3,13,.231,1,6,.167,2,7,.286,0,0,,0,1,1,8,1,0,1,2,8,5.2,-5.9
22451,Luol Deng\denglu01,31-225,F,LAL,,ATL,W,2016-11-27,1,19,2,5,.400,2,3,.667,0,2,.000,0,0,,0,4,4,1,1,0,1,0,4,3.2,-3.1
22452,Mike Dunleavy\dunlemi02,36-073,F-G,CLE,@,PHI,W,2016-11-27,0,9,1,6,.167,1,3,.333,0,3,.000,0,0,,0,0,0,1,0,0,0,1,2,-1.5,-22.4
22453,Monta Ellis\ellismo01,31-032,G,IND,,LAC,W,2016-11-27,1,35,2,12,.167,1,8,.125,1,4,.250,0,0,,0,6,6,2,1,1,1,3,5,0.1,-7.4
22454,Joel Embiid\embiijo01,22-256,C,PHI,,CLE,L,2016-11-27,1,25,8,18,.444,5,14,.357,3,4,.750,3,5,.600,4,5,9,4,0,3,3,2,22,17.2,9.3
22455,Kenneth Faried\farieke01,27-008,F,DEN,@,PHO,W,2016-11-27,1,28,4,8,.500,4,8,.500,0,0,,6,7,.857,2,7,9,1,1,0,1,3,14,12.6,1.0
22456,Raymond Felton\feltora01,32-154,G,LAC,@,IND,L,2016-11-27,0,18,0,6,.000,0,4,.000,0,2,.000,0,0,,0,1,1,0,1,0,0,4,0,-4.5,-16.8
22457,Yogi Ferrell\ferreyo01,23-202,G,BRK,,SAC,L,2016-11-27,0,17,2,6,.333,1,2,.500,1,4,.250,0,0,,1,0,1,1,0,1,2,1,5,1.3,-10.3
22458,Dorian Finney-Smith\finnedo01,23-207,F,DAL,,NOP,W,2016-11-27,1,25,2,7,.286,1,2,.500,1,5,.200,0,0,,2,2,4,0,0,1,0,2,5,2.8,-4.9
22459,Evan Fournier\fournev01,24-029,G-F,ORL,,MIL,L,2016-11-27,1,38,11,21,.524,8,11,.727,3,10,.300,2,3,.667,2,4,6,7,2,0,1,4,27,23.2,10.7
22460,Randy Foye\foyera01,33-064,G,BRK,,SAC,L,2016-11-27,0,22,3,8,.375,1,2,.500,2,6,.333,1,1,1.000,0,4,4,0,1,0,2,4,9,3.2,-9.7
22461,Tim Frazier\fraziti01,26-026,G,NOP,@,DAL,L,2016-11-27,1,31,3,9,.333,3,7,.429,0,2,.000,2,2,1.000,1,1,2,3,3,0,4,4,8,3.4,-7.4
22462,Langston Galloway\gallola01,24-354,G,NOP,@,DAL,L,2016-11-27,0,24,2,6,.333,2,4,.500,0,2,.000,0,0,,0,0,0,1,0,0,0,0,4,1.3,-8.6
22463,Rudy Gay\gayru01,30-102,F,SAC,@,BRK,W,2016-11-27,1,32,8,15,.533,5,10,.500,3,5,.600,3,4,.750,4,4,8,8,1,1,2,1,22,23.2,11.5
22464,Alonzo Gee\geeal01,29-182,G,DEN,@,PHO,W,2016-11-27,0,12,0,1,.000,0,1,.000,0,0,,0,0,,0,3,3,0,1,0,2,2,0,-1.6,-11.6
22465,Jonathan Gibson\gibsojo01,29-019,G,DAL,,NOP,W,2016-11-27,0,3,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0,-1.7,-35.9
22466,Aaron Gordon\gordoaa01,21-072,F,ORL,,MIL,L,2016-11-27,1,32,0,12,.000,0,9,.000,0,3,.000,0,0,,4,4,8,3,1,0,0,1,0,-1.7,-15.0
22467,Eric Gordon\gordoer01,27-338,G-F,HOU,@,POR,W,2016-11-27,0,30,9,15,.600,3,6,.500,6,9,.667,2,3,.667,1,4,5,4,1,0,1,1,26,23.0,12.9
22468,Blake Griffin\griffbl01,27-256,F,LAC,@,IND,L,2016-11-27,1,34,6,15,.400,6,14,.429,0,1,.000,4,4,1.000,3,6,9,3,0,0,3,1,16,10.5,1.8
22469,Justin Hamilton\hamilju01,26-240,C,BRK,,SAC,L,2016-11-27,0,24,3,7,.429,3,5,.600,0,2,.000,0,0,,4,6,10,3,1,0,0,0,6,10.0,2.0
22470,Tim Hardaway\hardati02,24-256,G,ATL,@,LAL,L,2016-11-27,0,13,3,6,.500,2,3,.667,1,3,.333,0,1,.000,1,0,1,0,0,1,1,1,7,3.6,-2.9
22471,James Harden\hardeja01,27-093,G,HOU,@,POR,W,2016-11-27,1,34,11,22,.500,6,10,.600,5,12,.417,11,13,.846,1,1,2,10,2,1,5,3,38,30.7,11.3
22472,Maurice Harkless\harklma01,23-200,F-G,POR,,HOU,L,2016-11-27,1,38,7,12,.583,5,8,.625,2,4,.500,2,2,1.000,1,2,3,0,2,1,0,5,18,14.4,1.6
22473,Joe Harris\harrijo01,25-082,G,BRK,,SAC,L,2016-11-27,0,19,3,8,.375,1,3,.333,2,5,.400,0,0,,0,0,0,1,0,0,0,2,8,3.5,-6.5
22474,Gerald Henderson\hendege02,28-354,G,PHI,,CLE,L,2016-11-27,1,32,5,13,.385,4,7,.571,1,6,.167,2,2,1.000,1,4,5,4,1,1,0,3,13,11.1,0.1
22475,John Henson\hensojo01,25-335,C-F,MIL,@,ORL,W,2016-11-27,1,29,8,13,.615,8,13,.615,0,0,,4,6,.667,2,5,7,1,1,3,0,0,20,20.0,9.9
22476,Buddy Hield\hieldbu01,23-346,G,NOP,@,DAL,L,2016-11-27,0,16,1,5,.200,0,2,.000,1,3,.333,2,2,1.000,0,4,4,1,0,0,0,2,5,3.0,-3.8
22477,Nenê Hilário\hilarne01,34-075,F-C,HOU,@,POR,W,2016-11-27,0,15,4,7,.571,4,7,.571,0,0,,0,0,,0,4,4,1,0,1,1,4,8,4.7,-7.6
22478,Solomon Hill\hillso01,25-254,F,NOP,@,DAL,L,2016-11-27,1,42,4,6,.667,3,3,1.000,1,3,.333,0,0,,0,4,4,0,2,1,1,3,9,8.1,0.0
22479,Jrue Holiday\holidjr01,26-168,G,NOP,@,DAL,L,2016-11-27,0,31,7,13,.538,4,9,.444,3,4,.750,0,0,,1,3,4,6,0,0,4,3,17,11.3,2.5
22480,Dwight Howard\howardw01,30-355,C,ATL,@,LAL,L,2016-11-27,1,33,9,13,.692,9,13,.692,0,0,,1,5,.200,3,6,9,3,1,2,4,4,19,14.7,0.6
22481,Marcelo Huertas\huertma01,33-186,G,LAL,,ATL,W,2016-11-27,0,1,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-0.3,-23.5
22482,Serge Ibaka\ibakase01,27-070,F-C,ORL,,MIL,L,2016-11-27,1,33,8,17,.471,7,13,.538,1,4,.250,2,2,1.000,0,6,6,1,0,2,0,2,19,13.4,1.0
22483,Ersan İlyasova\ilyaser01,29-196,F,PHI,,CLE,L,2016-11-27,1,28,5,10,.500,3,5,.600,2,5,.400,1,1,1.000,2,4,6,1,0,0,3,3,13,7.1,-5.8
22484,Brandon Ingram\ingrabr01,19-086,F,LAL,,ATL,W,2016-11-27,0,29,3,10,.300,2,8,.250,1,2,.500,0,0,,0,8,8,0,0,0,1,3,7,1.4,-10.7
22485,Kyrie Irving\irvinky01,24-249,G,CLE,@,PHI,W,2016-11-27,1,41,14,27,.519,9,16,.563,5,11,.455,6,6,1.000,1,3,4,2,0,0,1,0,39,27.7,9.9
22486,LeBron James\jamesle01,31-333,F-G,CLE,@,PHI,W,2016-11-27,1,42,9,19,.474,8,15,.533,1,4,.250,7,9,.778,2,8,10,13,1,0,5,0,26,24.4,7.6
22487,Al Jefferson\jeffeal01,31-328,C-F,IND,,LAC,W,2016-11-27,0,21,8,17,.471,8,17,.471,0,0,,0,0,,3,5,8,2,0,0,0,3,16,11.1,6.4
22488,Richard Jefferson\jefferi01,36-159,F,CLE,@,PHI,W,2016-11-27,0,28,1,6,.167,1,1,1.000,0,5,.000,0,0,,2,2,4,1,2,0,0,4,2,1.3,-7.8
22489,Wesley Johnson\johnswe01,29-139,F-G,LAC,@,IND,L,2016-11-27,0,10,1,3,.333,1,2,.500,0,1,.000,0,0,,0,2,2,0,0,0,1,2,2,-0.9,-12.7
22490,Nikola Jokić\jokicni01,21-282,C-F,DEN,@,PHO,W,2016-11-27,0,31,3,8,.375,2,6,.333,1,2,.500,6,6,1.000,3,8,11,3,0,1,1,2,13,14.1,2.6
22491,James Jones\jonesja02,36-054,F-G,CLE,@,PHI,W,2016-11-27,0,11,2,2,1.000,0,0,,2,2,1.000,0,0,,0,0,0,0,1,0,0,2,6,5.6,14.1
22492,Terrence Jones\joneste01,24-323,F,NOP,@,DAL,L,2016-11-27,0,13,0,5,.000,0,4,.000,0,1,.000,0,0,,0,2,2,0,2,0,0,2,0,-1.7,-15.5
22493,DeAndre Jordan\jordade01,28-129,C,LAC,@,IND,L,2016-11-27,1,32,2,3,.667,2,3,.667,0,0,,4,7,.571,2,12,14,0,1,3,1,3,8,11.4,4.6
22494,Ryan Kelly\kellyry01,25-232,F,ATL,@,LAL,L,2016-11-27,0,4,0,1,.000,0,0,,0,1,.000,0,0,,0,2,2,0,1,0,0,0,0,0.9,-0.7
22495,Sean Kilpatrick\kilpase01,26-326,G,BRK,,SAC,L,2016-11-27,1,30,8,13,.615,5,8,.625,3,5,.600,3,3,1.000,1,4,5,3,2,0,3,1,22,18.7,8.3
22496,Brandon Knight\knighbr03,24-361,G,PHO,,DEN,L,2016-11-27,0,17,2,10,.200,2,10,.200,0,0,,7,10,.700,1,1,2,0,0,0,3,2,11,0.8,-19.7
22497,Kyle Korver\korveky01,35-255,G-F,ATL,@,LAL,L,2016-11-27,1,32,3,10,.300,1,2,.500,2,8,.250,2,2,1.000,0,4,4,2,0,0,2,2,10,4.0,-9.2
22498,Kosta Koufos\koufoko01,27-277,C,SAC,@,BRK,W,2016-11-27,1,26,3,5,.600,3,5,.600,0,0,,0,0,,1,1,2,0,0,0,2,3,6,1.5,-12.3
22499,Ty Lawson\lawsoty01,29-024,G,SAC,@,BRK,W,2016-11-27,0,22,5,10,.500,4,8,.500,1,2,.500,2,2,1.000,1,3,4,4,1,0,2,1,13,11.0,-1.0
22500,Jake Layman\laymaja01,22-265,F,POR,,HOU,L,2016-11-27,0,6,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,0.1
22501,Alex Len\lenal01,23-164,C,PHO,,DEN,L,2016-11-27,0,29,1,5,.200,1,5,.200,0,0,,3,3,1.000,3,7,10,0,1,2,1,4,5,5.9,-5.3
22502,Meyers Leonard\leoname01,24-274,C-F,POR,,HOU,L,2016-11-27,0,10,1,3,.333,1,1,1.000,0,2,.000,0,0,,0,1,1,1,0,0,0,1,2,0.9,-8.6
22503,DeAndre Liggins\liggide01,28-241,G,CLE,@,PHI,W,2016-11-27,0,7,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,0,1,1,0,-0.4,-7.8
22504,Damian Lillard\lillada01,26-135,G,POR,,HOU,L,2016-11-27,1,38,7,20,.350,5,12,.417,2,8,.250,11,13,.846,1,4,5,5,1,0,7,2,27,13.6,-7.4
22505,Brook Lopez\lopezbr01,28-240,C,BRK,,SAC,L,2016-11-27,1,30,5,15,.333,2,7,.286,3,8,.375,4,4,1.000,1,6,7,2,0,0,2,2,17,9.6,-5.1
22506,Kevin Love\loveke01,28-081,F,CLE,@,PHI,W,2016-11-27,1,28,6,13,.462,2,5,.400,4,8,.500,9,9,1.000,3,8,11,1,0,0,1,0,25,22.5,13.8
22507,Wesley Matthews\matthwe02,30-044,G,DAL,,NOP,W,2016-11-27,1,39,7,14,.500,1,6,.167,6,8,.750,1,2,.500,1,2,3,3,0,0,1,2,21,15.2,7.6
22508,Luc Mbah a Moute\mbahalu01,30-079,F,LAC,@,IND,L,2016-11-27,1,12,1,2,.500,1,1,1.000,0,1,.000,3,4,.750,0,0,0,0,1,0,2,0,5,2.6,-0.1
22509,CJ McCollum\mccolcj01,25-069,G,POR,,HOU,L,2016-11-27,1,37,9,19,.474,5,9,.556,4,10,.400,6,6,1.000,0,3,3,7,2,0,1,4,28,23.5,8.4
22510,T.J. McConnell\mccontj01,24-247,G,PHI,,CLE,L,2016-11-27,0,20,1,4,.250,1,4,.250,0,0,,0,0,,2,2,4,3,1,0,1,0,2,3.7,-5.6
22511,Chris McCullough\mcculch01,21-296,F,BRK,,SAC,L,2016-11-27,0,4,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-0.4,-18.2
22512,Ben McLemore\mclembe01,23-290,G,SAC,@,BRK,W,2016-11-27,0,7,2,4,.500,2,3,.667,0,1,.000,0,0,,0,1,1,0,1,0,0,0,4,3.3,-1.2
22513,Paul Millsap\millspa01,31-291,F,ATL,@,LAL,L,2016-11-27,1,30,4,11,.364,3,7,.429,1,4,.250,0,0,,1,4,5,3,0,0,2,2,9,4.1,-8.8
22514,Greg Monroe\monrogr01,26-176,C-F,MIL,@,ORL,W,2016-11-27,0,17,4,6,.667,4,6,.667,0,0,,3,4,.750,2,5,7,1,1,0,0,2,11,11.8,10.1
22515,E'Twaun Moore\mooreet01,27-276,G-F,NOP,@,DAL,L,2016-11-27,1,22,0,4,.000,0,3,.000,0,1,.000,0,0,,2,3,5,3,0,1,2,2,0,-0.5,-11.1
22516,Timofey Mozgov\mozgoti01,30-134,C,LAL,,ATL,W,2016-11-27,1,20,2,5,.400,2,5,.400,0,0,,1,2,.500,2,3,5,2,0,0,0,1,5,5.2,-0.9
22517,Emmanuel Mudiay\mudiaem01,20-267,G,DEN,@,PHO,W,2016-11-27,1,37,5,13,.385,4,10,.400,1,3,.333,8,10,.800,1,3,4,6,0,0,2,4,19,13.3,-2.1
22518,Jamal Murray\murraja01,19-278,G,DEN,@,PHO,W,2016-11-27,0,22,3,8,.375,2,4,.500,1,4,.250,2,2,1.000,1,3,4,2,0,0,1,4,9,5.0,-5.3
22519,Mike Muscala\muscami01,25-149,F-C,ATL,@,LAL,L,2016-11-27,0,25,4,7,.571,2,4,.500,2,3,.667,0,0,,0,5,5,0,0,2,0,2,10,8.8,2.1
22520,Larry Nance\nancela02,23-331,F-C,LAL,,ATL,W,2016-11-27,0,32,6,10,.600,6,9,.667,0,1,.000,0,0,,4,6,10,3,0,0,3,3,12,9.9,-1.4
22521,Shabazz Napier\napiesh01,25-136,G,POR,,HOU,L,2016-11-27,0,5,0,2,.000,0,0,,0,2,.000,0,0,,0,1,1,0,1,0,0,1,0,-0.5,-15.2
22522,Jameer Nelson\nelsoja01,34-292,G,DEN,@,PHO,W,2016-11-27,1,28,8,13,.615,4,6,.667,4,7,.571,1,1,1.000,0,2,2,3,0,0,2,5,21,13.8,4.1
22523,Georges Niang\niangge01,23-163,F,IND,,LAC,W,2016-11-27,0,2,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-21.3
22524,Jusuf Nurkić\nurkiju01,22-096,C,DEN,@,PHO,W,2016-11-27,1,16,4,7,.571,4,7,.571,0,0,,0,0,,1,5,6,2,0,0,2,3,8,5.1,-3.0
22525,Jahlil Okafor\okafoja01,20-348,C-F,PHI,,CLE,L,2016-11-27,0,23,7,11,.636,7,11,.636,0,0,,0,0,,2,7,9,1,0,0,2,4,14,9.7,-3.2
22526,Jabari Parker\parkeja01,21-257,F,MIL,@,ORL,W,2016-11-27,1,29,3,8,.375,2,6,.333,1,2,.500,2,3,.667,1,6,7,4,0,0,2,1,9,7.1,-3.3
22527,Chris Paul\paulch01,31-205,G,LAC,@,IND,L,2016-11-27,1,32,3,11,.273,3,5,.600,0,6,.000,7,7,1.000,0,4,4,4,2,1,4,1,13,8.8,1.6
22528,Elfrid Payton\paytoel01,22-279,G,ORL,,MIL,L,2016-11-27,0,29,6,9,.667,5,6,.833,1,3,.333,3,4,.750,0,3,3,3,1,0,3,3,16,11.5,-0.7
22529,Mason Plumlee\plumlma01,26-267,C-F,POR,,HOU,L,2016-11-27,1,33,5,7,.714,5,7,.714,0,0,,1,4,.250,5,3,8,7,0,1,3,4,11,12.3,1.4
22530,Miles Plumlee\plumlmi01,28-087,C-F,MIL,@,ORL,W,2016-11-27,0,3,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-0.4,-12.6
22531,Dwight Powell\poweldw01,25-130,F-C,DAL,,NOP,W,2016-11-27,0,26,2,3,.667,2,3,.667,0,0,,0,0,,1,2,3,1,5,1,0,3,4,9.2,9.4
22532,J.J. Redick\redicjj01,32-156,G,LAC,@,IND,L,2016-11-27,1,22,1,7,.143,0,2,.000,1,5,.200,2,2,1.000,0,2,2,1,0,0,3,0,5,-1.2,-10.8
22533,Austin Rivers\riverau01,24-118,G,LAC,@,IND,L,2016-11-27,0,25,2,5,.400,1,3,.333,1,2,.500,2,3,.667,0,1,1,1,3,0,3,0,7,4.9,2.1
22534,Glenn Robinson\robingl02,22-324,G-F,IND,,LAC,W,2016-11-27,1,39,7,9,.778,6,8,.750,1,1,1.000,2,2,1.000,0,6,6,1,0,0,1,2,17,14.2,6.0
22535,Thomas Robinson\robinth01,25-255,F,LAL,,ATL,W,2016-11-27,1,15,4,11,.364,4,11,.364,0,0,,1,2,.500,5,3,8,0,0,0,1,1,9,5.5,-10.4
22536,Sergio Rodríguez\rodrise01,30-168,G,PHI,,CLE,L,2016-11-27,1,28,5,9,.556,3,6,.500,2,3,.667,0,0,,0,2,2,7,2,0,2,2,12,12.4,4.4
22537,Dario Šarić\saricda01,22-233,F,PHI,,CLE,L,2016-11-27,0,20,4,9,.444,2,5,.400,2,4,.500,0,0,,1,3,4,3,0,1,4,3,10,4.5,-4.6
22538,Dennis Schröder\schrode01,23-073,G,ATL,@,LAL,L,2016-11-27,1,32,5,15,.333,4,10,.400,1,5,.200,0,0,,1,3,4,8,1,1,3,2,11,7.6,-4.8
22539,Luis Scola\scolalu01,36-211,F,BRK,,SAC,L,2016-11-27,0,12,2,6,.333,2,5,.400,0,1,.000,2,2,1.000,1,0,1,0,2,0,1,3,6,3.1,-9.6
22540,Thabo Sefolosha\sefolth01,32-209,G-F,ATL,@,LAL,L,2016-11-27,0,20,1,3,.333,1,2,.500,0,1,.000,0,0,,1,4,5,1,0,0,0,1,2,2.5,-7.5
22541,J.R. Smith\smithjr01,31-079,G-F,CLE,@,PHI,W,2016-11-27,1,39,0,11,.000,0,4,.000,0,7,.000,0,0,,1,4,5,1,0,1,0,2,0,-5.2,-16.0
22542,Tony Snell\snellto01,25-017,G-F,MIL,@,ORL,W,2016-11-27,1,35,3,7,.429,3,3,1.000,0,4,.000,1,2,.500,0,8,8,0,1,0,0,1,7,5.9,-5.4
22543,Marreese Speights\speigma01,29-115,C-F,LAC,@,IND,L,2016-11-27,0,17,1,6,.167,1,4,.250,0,2,.000,0,0,,1,6,7,0,1,0,2,1,2,-0.7,-11.9
